"Hour", "kWh", "kvarh", "Max kW", "Max kVA", "Zone kWh", "Zone kvarh", "Zone Max kW", "Zone Max kVA", "Overload kWh Normal", "Overload kWh Emerg", "Load EEN", "Load UE", "Zone Losses kWh", "Zone Losses kvarh", "Zone Max kW Losses", "Zone Max kvar Losses", "Load Losses kWh", "Load Losses kvarh", "No Load Losses kWh", "No Load Losses kvarh", "Max kW Load Losses", "Max kW No Load Losses", "Line Losses", "Transformer Losses", "Line Mode Line Losses", "Zero Mode Line Losses", "3-phase Line Losses", "1- and 2-phase Line Losses", "Gen kWh", "Gen kvarh", "Gen Max kW", "Gen Max kVA", "12.5 kV Losses", "0.415 kV Losses", "Aux1", "Aux6", "Aux11", "Aux16", "Aux21", "12.5 kV Line Loss", "0.415 kV Line Loss", "Aux2", "Aux7", "Aux12", "Aux17", "Aux22", "12.5 kV Load Loss", "0.415 kV Load Loss", "Aux3", "Aux8", "Aux13", "Aux18", "Aux23", "12.5 kV No Load Loss", "0.415 kV No Load Loss", "Aux4", "Aux9", "Aux14", "Aux19", "Aux24", "12.5 kV Load Energy", "0.415 kV Load Energy", "Aux5", "Aux10", "Aux15", "Aux20", "Aux25"
1833, 1966.5, 903.125, 7124.36, 7725.83, 1908.92, 808.818, 6903.6, 7386.73, 0, 0, 0, 0, 57.6944, 93.8521, 220.76, 361.064, 14.0683, 6.59983, 43.6261, 87.2522, 180.919, 43.9143, 8.85479, 48.8396, 5.69159, 0.370814, 6.06241, 2.79238, 0, 0, 0, 0, 56.069, 1.62545, 0, 0, 0, 0, 0, 7.22934, 1.62545, 0, 0, 0, 0, 0, 5.2135, 0, 0, 0, 0, 0, 0, 43.6261, 0, 0, 0, 0, 0, 0, 0, 1908.92, 0, 0, 0, 0, 0
1834, 2331.28, 1056.99, 7124.36, 7725.83, 2268.58, 953.798, 6903.6, 7386.73, 0, 0, 0, 0, 62.9219, 102.363, 220.76, 361.064, 19.5665, 15.6518, 43.3554, 86.7108, 180.919, 43.9143, 12.3631, 50.5588, 7.96987, 0.517949, 8.48782, 3.87528, 0, 0, 0, 0, 60.6805, 2.24139, 0, 0, 0, 0, 0, 10.1217, 2.24139, 0, 0, 0, 0, 0, 7.20339, 0, 0, 0, 0, 0, 0, 43.3554, 0, 0, 0, 0, 0, 0, 0, 2268.58, 0, 0, 0, 0, 0
1835, 2565.65, 1155.11, 7124.36, 7725.83, 2499.06, 1045.99, 6903.6, 7386.73, 0, 0, 0, 0, 66.7314, 108.596, 220.76, 361.064, 23.5494, 22.2316, 43.182, 86.364, 180.919, 43.9143, 14.9124, 51.8191, 9.63345, 0.624244, 10.2577, 4.65469, 0, 0, 0, 0, 64.0524, 2.679, 0, 0, 0, 0, 0, 12.2334, 2.679, 0, 0, 0, 0, 0, 8.63704, 0, 0, 0, 0, 0, 0, 43.182, 0, 0, 0, 0, 0, 0, 0, 2499.06, 0, 0, 0, 0, 0
1836, 2812.44, 1258.04, 7124.36, 7725.83, 2741.41, 1141.64, 6903.6, 7386.73, 0, 0, 0, 0, 71.1871, 115.872, 220.76, 361.064, 28.1877, 29.8732, 42.9995, 85.999, 180.919, 43.9143, 17.8729, 53.3142, 11.5605, 0.746476, 12.307, 5.56598, 0, 0, 0, 0, 67.9963, 3.19085, 0, 0, 0, 0, 0, 14.6821, 3.19085, 0, 0, 0, 0, 0, 10.3147, 0, 0, 0, 0, 0, 0, 42.9995, 0, 0, 0, 0, 0, 0, 0, 2741.41, 0, 0, 0, 0, 0
1837, 3016.42, 1342.73, 7124.36, 7725.83, 2941.37, 1219.89, 6903.6, 7386.73, 0, 0, 0, 0, 75.1889, 122.413, 220.76, 361.064, 32.3401, 36.7152, 42.8489, 85.6977, 180.919, 43.9143, 20.5255, 54.6634, 13.2879, 0.856175, 14.1441, 6.38147, 0, 0, 0, 0, 71.5394, 3.64949, 0, 0, 0, 0, 0, 16.876, 3.64949, 0, 0, 0, 0, 0, 11.8145, 0, 0, 0, 0, 0, 0, 42.8489, 0, 0, 0, 0, 0, 0, 0, 2941.37, 0, 0, 0, 0, 0
1838, 3276.37, 1450.24, 7124.36, 7725.83, 3195.95, 1318.39, 6903.6, 7386.73, 0, 0, 0, 0, 80.5943, 131.328, 220.76, 361.064, 37.9369, 46.0132, 42.6574, 85.3148, 180.919, 43.9143, 24.1263, 56.468, 15.6549, 1.00708, 16.662, 7.46435, 0, 0, 0, 0, 76.3404, 4.25396, 0, 0, 0, 0, 0, 19.8723, 4.25396, 0, 0, 0, 0, 0, 13.8106, 0, 0, 0, 0, 0, 0, 42.6574, 0, 0, 0, 0, 0, 0, 0, 3195.95, 0, 0, 0, 0, 0
1839, 3520.13, 1550.58, 7124.36, 7725.83, 3434.23, 1409.72, 6903.6, 7386.73, 0, 0, 0, 0, 86.0673, 140.378, 220.76, 361.064, 43.5891, 55.4215, 42.4782, 84.9564, 180.919, 43.9143, 27.7609, 58.3064, 18.0492, 1.16068, 19.2099, 8.55101, 0, 0, 0, 0, 81.2035, 4.86384, 0, 0, 0, 0, 0, 22.8971, 4.86384, 0, 0, 0, 0, 0, 15.8282, 0, 0, 0, 0, 0, 0, 42.4782, 0, 0, 0, 0, 0, 0, 0, 3434.23, 0, 0, 0, 0, 0
1840, 3697.82, 1623.46, 7124.36, 7725.83, 3607.65, 1475.73, 6903.6, 7386.73, 0, 0, 0, 0, 90.2939, 147.394, 220.76, 361.064, 47.946, 62.6977, 42.3479, 84.6958, 180.919, 43.9143, 30.5546, 59.7393, 19.8952, 1.27884, 21.1741, 9.38049, 0, 0, 0, 0, 84.964, 5.32987, 0, 0, 0, 0, 0, 25.2247, 5.32987, 0, 0, 0, 0, 0, 17.3914, 0, 0, 0, 0, 0, 0, 42.3479, 0, 0, 0, 0, 0, 0, 0, 3607.65, 0, 0, 0, 0, 0
1841, 3832.8, 1678.67, 7124.36, 7725.83, 3739.26, 1525.44, 6903.6, 7386.73, 0, 0, 0, 0, 93.6377, 152.973, 220.76, 361.064, 51.3884, 68.4738, 42.2493, 84.4987, 180.919, 43.9143, 32.74, 60.8977, 21.3444, 1.373, 22.7174, 10.0227, 0, 0, 0, 0, 87.9393, 5.69841, 0, 0, 0, 0, 0, 27.0416, 5.69841, 0, 0, 0, 0, 0, 18.6483, 0, 0, 0, 0, 0, 0, 42.2493, 0, 0, 0, 0, 0, 0, 0, 3739.26, 0, 0, 0, 0, 0
1842, 3779.48, 1656.96, 7124.36, 7725.83, 3687.24, 1506.38, 6903.6, 7386.73, 0, 0, 0, 0, 92.207, 150.676, 220.76, 361.064, 49.9182, 66.0981, 42.2888, 84.5776, 180.919, 43.9143, 31.7898, 60.4173, 20.7352, 1.33401, 22.0692, 9.72059, 0, 0, 0, 0, 86.6794, 5.52767, 0, 0, 0, 0, 0, 26.2621, 5.52767, 0, 0, 0, 0, 0, 18.1284, 0, 0, 0, 0, 0, 0, 42.2888, 0, 0, 0, 0, 0, 0, 0, 3687.24, 0, 0, 0, 0, 0
1843, 3784.2, 1658.9, 7124.36, 7725.83, 3691.91, 1508.06, 6903.6, 7386.73, 0, 0, 0, 0, 92.2875, 150.832, 220.76, 361.064, 50.0022, 66.2615, 42.2853, 84.5705, 180.919, 43.9143, 31.8496, 60.4379, 20.7803, 1.3331, 22.1134, 9.73622, 0, 0, 0, 0, 86.7629, 5.52462, 0, 0, 0, 0, 0, 26.325, 5.52462, 0, 0, 0, 0, 0, 18.1526, 0, 0, 0, 0, 0, 0, 42.2853, 0, 0, 0, 0, 0, 0, 0, 3691.91, 0, 0, 0, 0, 0
1844, 3397.7, 1500.42, 7124.36, 7725.83, 3314.61, 1365.83, 6903.6, 7386.73, 0, 0, 0, 0, 82.8191, 135.356, 220.76, 361.064, 40.2492, 50.2166, 42.5699, 85.1399, 180.919, 43.9143, 25.627, 57.1921, 16.7321, 1.075, 17.8071, 7.81993, 0, 0, 0, 0, 78.3822, 4.43689, 0, 0, 0, 0, 0, 21.1901, 4.43689, 0, 0, 0, 0, 0, 14.6221, 0, 0, 0, 0, 0, 0, 42.5699, 0, 0, 0, 0, 0, 0, 0, 3314.61, 0, 0, 0, 0, 0
1845, 3249.5, 1439.36, 7124.36, 7725.83, 3169.97, 1309.8, 6903.6, 7386.73, 0, 0, 0, 0, 79.4273, 129.855, 220.76, 361.064, 36.7478, 44.4962, 42.6795, 85.359, 180.919, 43.9143, 23.3816, 56.0457, 15.2796, 0.979181, 16.2588, 7.12283, 0, 0, 0, 0, 75.3923, 4.03495, 0, 0, 0, 0, 0, 19.3467, 4.03495, 0, 0, 0, 0, 0, 13.3662, 0, 0, 0, 0, 0, 0, 42.6795, 0, 0, 0, 0, 0, 0, 0, 3169.97, 0, 0, 0, 0, 0
1846, 3034.57, 1350.44, 7124.36, 7725.83, 2959.57, 1228.5, 6903.6, 7386.73, 0, 0, 0, 0, 74.8642, 122.387, 220.76, 361.064, 32.0261, 36.7107, 42.8381, 85.6762, 180.919, 43.9143, 20.3751, 54.4891, 13.3213, 0.85394, 14.1752, 6.19984, 0, 0, 0, 0, 71.3542, 3.50995, 0, 0, 0, 0, 0, 16.8651, 3.50995, 0, 0, 0, 0, 0, 11.651, 0, 0, 0, 0, 0, 0, 42.8381, 0, 0, 0, 0, 0, 0, 0, 2959.57, 0, 0, 0, 0, 0
1847, 2706.21, 1213.83, 7124.36, 7725.83, 2637.45, 1102.51, 6903.6, 7386.73, 0, 0, 0, 0, 68.5432, 112.026, 220.76, 361.064, 25.4625, 25.8644, 43.0806, 86.1612, 180.919, 43.9143, 16.2033, 52.3398, 10.6004, 0.680354, 11.2807, 4.9226, 0, 0, 0, 0, 65.759, 2.78416, 0, 0, 0, 0, 0, 13.4192, 2.78416, 0, 0, 0, 0, 0, 9.25923, 0, 0, 0, 0, 0, 0, 43.0806, 0, 0, 0, 0, 0, 0, 0, 2637.45, 0, 0, 0, 0, 0
1848, 2343.98, 1062.11, 7124.36, 7725.83, 2281.3, 960.887, 6903.6, 7386.73, 0, 0, 0, 0, 62.45, 102.04, 220.76, 361.064, 19.1015, 15.3428, 43.3485, 86.6971, 180.919, 43.9143, 12.1622, 50.2878, 7.96389, 0.51028, 8.47417, 3.68803, 0, 0, 0, 0, 60.3715, 2.07854, 0, 0, 0, 0, 0, 10.0837, 2.07854, 0, 0, 0, 0, 0, 6.9393, 0, 0, 0, 0, 0, 0, 43.3485, 0, 0, 0, 0, 0, 0, 0, 2281.3, 0, 0, 0, 0, 0
1849, 1883.7, 867.612, 7124.36, 7725.83, 1827.36, 777.125, 6903.6, 7386.73, 0, 0, 0, 0, 56.065, 91.5714, 220.76, 361.064, 12.3746, 4.19063, 43.6904, 87.3808, 180.919, 43.9143, 7.87162, 48.1934, 5.15991, 0.332588, 5.4925, 2.37912, 0, 0, 0, 0, 54.7204, 1.34457, 0, 0, 0, 0, 0, 6.52705, 1.34457, 0, 0, 0, 0, 0, 4.50295, 0, 0, 0, 0, 0, 0, 43.6904, 0, 0, 0, 0, 0, 0, 0, 1827.36, 0, 0, 0, 0, 0
1850, 1637.73, 763.206, 7124.36, 7725.83, 1584.28, 676.782, 6903.6, 7386.73, 0, 0, 0, 0, 53.3072, 87.0151, 220.76, 361.064, 9.43427, -0.730838, 43.873, 87.7459, 180.919, 43.9143, 5.99306, 47.3142, 3.92098, 0.255218, 4.1762, 1.81686, 0, 0, 0, 0, 52.2709, 1.03633, 0, 0, 0, 0, 0, 4.95673, 1.03633, 0, 0, 0, 0, 0, 3.44121, 0, 0, 0, 0, 0, 0, 43.873, 0, 0, 0, 0, 0, 0, 0, 1584.28, 0, 0, 0, 0, 0
1851, 1524.84, 715.204, 7124.36, 7725.83, 1472.62, 630.341, 6903.6, 7386.73, 0, 0, 0, 0, 52.1618, 85.1364, 220.76, 361.064, 8.20492, -2.77727, 43.9568, 87.9137, 180.919, 43.9568, 5.20787, 46.9539, 3.40643, 0.22233, 3.62876, 1.57911, 0, 0, 0, 0, 51.2584, 0.903412, 0, 0, 0, 0, 0, 4.30446, 0.903412, 0, 0, 0, 0, 0, 2.99705, 0, 0, 0, 0, 0, 0, 43.9568, 0, 0, 0, 0, 0, 0, 0, 1472.62, 0, 0, 0, 0, 0
1852, 1415.16, 668.287, 7124.36, 7725.83, 1363.94, 585.085, 6903.6, 7386.73, 0, 0, 0, 0, 51.1571, 83.47, 220.76, 361.064, 7.11866, -4.60682, 44.0384, 88.0768, 180.919, 44.0384, 4.5129, 46.6442, 2.94552, 0.192951, 3.13847, 1.37444, 0, 0, 0, 0, 50.3662, 0.790807, 0, 0, 0, 0, 0, 3.7221, 0.790807, 0, 0, 0, 0, 0, 2.60576, 0, 0, 0, 0, 0, 0, 44.0384, 0, 0, 0, 0, 0, 0, 0, 1363.94, 0, 0, 0, 0, 0
1853, 1367.36, 647.897, 7124.36, 7725.83, 1316.59, 565.225, 6903.6, 7386.73, 0, 0, 0, 0, 50.7452, 82.7879, 220.76, 361.064, 6.6713, -5.35999, 44.0739, 88.1479, 180.919, 44.0739, 4.2251, 46.5201, 2.75446, 0.181163, 2.93562, 1.28948, 0, 0, 0, 0, 49.9996, 0.745676, 0, 0, 0, 0, 0, 3.47943, 0.745676, 0, 0, 0, 0, 0, 2.4462, 0, 0, 0, 0, 0, 0, 44.0739, 0, 0, 0, 0, 0, 0, 0, 1316.59, 0, 0, 0, 0, 0
1854, 1390.54, 657.924, 7124.36, 7725.83, 1339.58, 574.719, 6903.6, 7386.73, 0, 0, 0, 0, 50.9741, 83.1448, 220.76, 361.064, 6.91771, -4.96796, 44.0564, 88.1128, 180.919, 44.0739, 4.37984, 46.5943, 2.85065, 0.187545, 3.0382, 1.34164, 0, 0, 0, 0, 50.1969, 0.777207, 0, 0, 0, 0, 0, 3.60263, 0.777207, 0, 0, 0, 0, 0, 2.53787, 0, 0, 0, 0, 0, 0, 44.0564, 0, 0, 0, 0, 0, 0, 0, 1339.58, 0, 0, 0, 0, 0
1855, 1433.06, 676.128, 7124.36, 7725.83, 1381.67, 592.197, 6903.6, 7386.73, 0, 0, 0, 0, 51.4109, 83.8235, 220.76, 361.064, 7.38649, -4.22534, 44.0244, 88.0489, 180.919, 44.0739, 4.67151, 46.7394, 3.03077, 0.199757, 3.23053, 1.44098, 0, 0, 0, 0, 50.5723, 0.838663, 0, 0, 0, 0, 0, 3.83285, 0.838663, 0, 0, 0, 0, 0, 2.71498, 0, 0, 0, 0, 0, 0, 44.0244, 0, 0, 0, 0, 0, 0, 0, 1381.67, 0, 0, 0, 0, 0
1856, 1630.03, 760.392, 7124.36, 7725.83, 1576.71, 672.83, 6903.6, 7386.73, 0, 0, 0, 0, 53.4347, 87.0805, 220.76, 361.064, 9.55744, -0.67395, 43.8772, 87.7545, 180.919, 44.0739, 6.04519, 47.3895, 3.91309, 0.257738, 4.17083, 1.87436, 0, 0, 0, 0, 52.3431, 1.09156, 0, 0, 0, 0, 0, 4.95362, 1.09156, 0, 0, 0, 0, 0, 3.51225, 0, 0, 0, 0, 0, 0, 43.8772, 0, 0, 0, 0, 0, 0, 0, 1576.71, 0, 0, 0, 0, 0
1857, 1877.61, 865.596, 7124.36, 7725.83, 1821.42, 773.232, 6903.6, 7386.73, 0, 0, 0, 0, 56.3341, 91.7738, 220.76, 361.064, 12.6411, 4.38783, 43.693, 87.386, 180.919, 44.0739, 8.00399, 48.3302, 5.17786, 0.341085, 5.51895, 2.48504, 0, 0, 0, 0, 54.8877, 1.44645, 0, 0, 0, 0, 0, 6.55754, 1.44645, 0, 0, 0, 0, 0, 4.63715, 0, 0, 0, 0, 0, 0, 43.693, 0, 0, 0, 0, 0, 0, 0, 1821.42, 0, 0, 0, 0, 0
1858, 2108.61, 963.248, 7124.36, 7725.83, 2049.39, 865.996, 6903.6, 7386.73, 0, 0, 0, 0, 59.3549, 96.7157, 220.76, 361.064, 15.8333, 9.67252, 43.5216, 87.0431, 180.919, 44.0739, 10.0446, 49.3103, 6.51049, 0.427217, 6.9377, 3.10689, 0, 0, 0, 0, 57.5571, 1.79785, 0, 0, 0, 0, 0, 8.24675, 1.79785, 0, 0, 0, 0, 0, 5.78874, 0, 0, 0, 0, 0, 0, 43.5216, 0, 0, 0, 0, 0, 0, 0, 2049.39, 0, 0, 0, 0, 0
1859, 2105.13, 961.565, 7124.36, 7725.83, 2045.76, 864.877, 6903.6, 7386.73, 0, 0, 0, 0, 59.3666, 96.6952, 220.76, 361.064, 15.8425, 9.64706, 43.5241, 87.0482, 180.919, 44.0739, 10.0384, 49.3282, 6.49546, 0.425189, 6.92065, 3.11775, 0, 0, 0, 0, 57.5622, 1.80441, 0, 0, 0, 0, 0, 8.23399, 1.80441, 0, 0, 0, 0, 0, 5.80413, 0, 0, 0, 0, 0, 0, 43.5241, 0, 0, 0, 0, 0, 0, 0, 2045.76, 0, 0, 0, 0, 0
1860, 2235.03, 1016.42, 7124.36, 7725.83, 2173.84, 916.335, 6903.6, 7386.73, 0, 0, 0, 0, 61.271, 99.7828, 220.76, 361.064, 17.8435, 12.928, 43.4274, 86.8548, 180.919, 44.0739, 11.3074, 49.9635, 7.31612, 0.476962, 7.79309, 3.51436, 0, 0, 0, 0, 59.2432, 2.02778, 0, 0, 0, 0, 0, 9.27967, 2.02778, 0, 0, 0, 0, 0, 6.53609, 0, 0, 0, 0, 0, 0, 43.4274, 0, 0, 0, 0, 0, 0, 0, 2173.84, 0, 0, 0, 0, 0
1861, 2427.51, 1097.31, 7124.36, 7725.83, 2363.39, 992.236, 6903.6, 7386.73, 0, 0, 0, 0, 64.2421, 104.645, 220.76, 361.064, 20.9574, 18.0756, 43.2848, 86.5695, 180.919, 44.0739, 13.2983, 50.9439, 8.61576, 0.559856, 9.17561, 4.12264, 0, 0, 0, 0, 61.8732, 2.36895, 0, 0, 0, 0, 0, 10.9293, 2.36895, 0, 0, 0, 0, 0, 7.65911, 0, 0, 0, 0, 0, 0, 43.2848, 0, 0, 0, 0, 0, 0, 0, 2363.39, 0, 0, 0, 0, 0
1862, 2693.17, 1208.45, 7124.36, 7725.83, 2624.65, 1095.89, 6903.6, 7386.73, 0, 0, 0, 0, 68.6902, 111.979, 220.76, 361.064, 25.6017, 25.8019, 43.0885, 86.177, 180.919, 44.0739, 16.2827, 52.4075, 10.5779, 0.68697, 11.2649, 5.01777, 0, 0, 0, 0, 65.8169, 2.87328, 0, 0, 0, 0, 0, 13.4094, 2.87328, 0, 0, 0, 0, 0, 9.31902, 0, 0, 0, 0, 0, 0, 43.0885, 0, 0, 0, 0, 0, 0, 0, 2624.65, 0, 0, 0, 0, 0
1863, 2962.66, 1320.54, 7124.36, 7725.83, 2889.03, 1199.64, 6903.6, 7386.73, 0, 0, 0, 0, 73.7997, 120.34, 220.76, 361.064, 30.9104, 34.5609, 42.8893, 85.7787, 180.919, 44.0739, 19.6721, 54.1276, 12.788, 0.82613, 13.6141, 6.05792, 0, 0, 0, 0, 70.3452, 3.45445, 0, 0, 0, 0, 0, 16.2176, 3.45445, 0, 0, 0, 0, 0, 11.2383, 0, 0, 0, 0, 0, 0, 42.8893, 0, 0, 0, 0, 0, 0, 0, 2889.03, 0, 0, 0, 0, 0
1864, 3203.09, 1420.08, 7124.36, 7725.83, 3124.54, 1291.15, 6903.6, 7386.73, 0, 0, 0, 0, 78.7122, 128.437, 220.76, 361.064, 35.9999, 43.0129, 42.7123, 85.4245, 180.919, 44.0739, 22.931, 55.7811, 14.9279, 0.963122, 15.891, 7.04, 0, 0, 0, 0, 74.7051, 4.0071, 0, 0, 0, 0, 0, 18.9239, 4.0071, 0, 0, 0, 0, 0, 13.0689, 0, 0, 0, 0, 0, 0, 42.7123, 0, 0, 0, 0, 0, 0, 0, 3124.54, 0, 0, 0, 0, 0
1865, 3484.29, 1535.95, 7124.36, 7725.83, 3399.53, 1396.64, 6903.6, 7386.73, 0, 0, 0, 0, 84.9527, 138.751, 220.76, 361.064, 42.447, 53.7399, 42.5056, 85.0112, 180.919, 44.0739, 27.0449, 57.9077, 17.6337, 1.13519, 18.7689, 8.27604, 0, 0, 0, 0, 80.2501, 4.70259, 0, 0, 0, 0, 0, 22.3423, 4.70259, 0, 0, 0, 0, 0, 15.4021, 0, 0, 0, 0, 0, 0, 42.5056, 0, 0, 0, 0, 0, 0, 0, 3399.53, 0, 0, 0, 0, 0
1866, 3713.67, 1630.01, 7124.36, 7725.83, 3623.35, 1481.67, 6903.6, 7386.73, 0, 0, 0, 0, 90.4868, 147.9, 220.76, 361.064, 48.1493, 63.2247, 42.3376, 84.6752, 180.919, 44.0739, 30.6465, 59.8403, 19.9987, 1.28608, 21.2847, 9.3618, 0, 0, 0, 0, 85.1633, 5.32357, 0, 0, 0, 0, 0, 25.323, 5.32357, 0, 0, 0, 0, 0, 17.5027, 0, 0, 0, 0, 0, 0, 42.3376, 0, 0, 0, 0, 0, 0, 0, 3623.35, 0, 0, 0, 0, 0
1867, 3898.11, 1705.34, 7124.36, 7725.83, 3802.97, 1549.22, 6903.6, 7386.73, 0, 0, 0, 0, 95.2758, 155.774, 220.76, 361.064, 53.0733, 71.3692, 42.2025, 84.4049, 180.919, 44.0739, 33.7412, 61.5346, 22.0181, 1.41495, 23.4331, 10.3082, 0, 0, 0, 0, 89.4058, 5.87002, 0, 0, 0, 0, 0, 27.8712, 5.87002, 0, 0, 0, 0, 0, 19.3321, 0, 0, 0, 0, 0, 0, 42.2025, 0, 0, 0, 0, 0, 0, 0, 3802.97, 0, 0, 0, 0, 0
1868, 3706.88, 1627.32, 7124.36, 7725.83, 3616.44, 1480.05, 6903.6, 7386.73, 0, 0, 0, 0, 90.2957, 147.638, 220.76, 361.064, 47.9526, 62.9515, 42.3431, 84.6862, 180.919, 44.0739, 30.4712, 59.8245, 19.8911, 1.27809, 21.1692, 9.30202, 0, 0, 0, 0, 85, 5.29567, 0, 0, 0, 0, 0, 25.1755, 5.29567, 0, 0, 0, 0, 0, 17.4813, 0, 0, 0, 0, 0, 0, 42.3431, 0, 0, 0, 0, 0, 0, 0, 3616.44, 0, 0, 0, 0, 0
1869, 3749.82, 1644.84, 7124.36, 7725.83, 3658.44, 1495.29, 6903.6, 7386.73, 0, 0, 0, 0, 91.4037, 149.465, 220.76, 361.064, 49.0918, 64.8411, 42.3119, 84.6239, 180.919, 44.0739, 31.1599, 60.2439, 20.3385, 1.30613, 21.6447, 9.51523, 0, 0, 0, 0, 85.9802, 5.42352, 0, 0, 0, 0, 0, 25.7364, 5.42352, 0, 0, 0, 0, 0, 17.9319, 0, 0, 0, 0, 0, 0, 42.3119, 0, 0, 0, 0, 0, 0, 0, 3658.44, 0, 0, 0, 0, 0
1870, 3482.79, 1535.43, 7124.36, 7725.83, 3397.8, 1397.29, 6903.6, 7386.73, 0, 0, 0, 0, 84.8002, 138.665, 220.76, 361.064, 42.2918, 53.6485, 42.5084, 85.0167, 180.919, 44.0739, 26.8429, 57.9573, 17.5304, 1.12517, 18.6556, 8.1873, 0, 0, 0, 0, 80.1398, 4.66043, 0, 0, 0, 0, 0, 22.1824, 4.66043, 0, 0, 0, 0, 0, 15.449, 0, 0, 0, 0, 0, 0, 42.5084, 0, 0, 0, 0, 0, 0, 0, 3397.8, 0, 0, 0, 0, 0
1871, 3069.16, 1364.73, 7124.36, 7725.83, 2993.29, 1241.99, 6903.6, 7386.73, 0, 0, 0, 0, 75.5907, 123.597, 220.76, 361.064, 32.7775, 37.9706, 42.8132, 85.6264, 180.919, 44.0739, 20.8087, 54.782, 13.6038, 0.872402, 14.4762, 6.33246, 0, 0, 0, 0, 71.9952, 3.59548, 0, 0, 0, 0, 0, 17.2132, 3.59548, 0, 0, 0, 0, 0, 11.9688, 0, 0, 0, 0, 0, 0, 42.8132, 0, 0, 0, 0, 0, 0, 0, 2993.29, 0, 0, 0, 0, 0
1872, 2408.57, 1089.47, 7124.36, 7725.83, 2345.12, 985.744, 6903.6, 7386.73, 0, 0, 0, 0, 63.4727, 103.734, 220.76, 361.064, 20.1716, 17.1324, 43.3011, 86.6021, 180.919, 44.0739, 12.8155, 50.6571, 8.3924, 0.539832, 8.93224, 3.88331, 0, 0, 0, 0, 61.2725, 2.20018, 0, 0, 0, 0, 0, 10.6154, 2.20018, 0, 0, 0, 0, 0, 7.35605, 0, 0, 0, 0, 0, 0, 43.3011, 0, 0, 0, 0, 0, 0, 0, 2345.12, 0, 0, 0, 0, 0
1873, 1967.67, 903.236, 7124.36, 7725.83, 1910.28, 810.971, 6903.6, 7386.73, 0, 0, 0, 0, 57.1143, 93.2972, 220.76, 361.064, 13.4862, 6.04114, 43.628, 87.2561, 180.919, 44.0739, 8.57899, 48.5353, 5.62368, 0.362114, 5.98579, 2.5932, 0, 0, 0, 0, 55.6494, 1.4649, 0, 0, 0, 0, 0, 7.11409, 1.4649, 0, 0, 0, 0, 0, 4.90724, 0, 0, 0, 0, 0, 0, 43.628, 0, 0, 0, 0, 0, 0, 0, 1910.28, 0, 0, 0, 0, 0
1874, 1677.11, 779.967, 7124.36, 7725.83, 1623.25, 693.004, 6903.6, 7386.73, 0, 0, 0, 0, 53.6834, 87.6619, 220.76, 361.064, 9.83972, -0.0255941, 43.8437, 87.6875, 180.919, 44.0739, 6.2574, 47.426, 4.10289, 0.264704, 4.36759, 1.88981, 0, 0, 0, 0, 52.6151, 1.0683, 0, 0, 0, 0, 0, 5.1891, 1.0683, 0, 0, 0, 0, 0, 3.58231, 0, 0, 0, 0, 0, 0, 43.8437, 0, 0, 0, 0, 0, 0, 0, 1623.25, 0, 0, 0, 0, 0
1875, 1572.41, 735.565, 7124.36, 7725.83, 1519.76, 649.945, 6903.6, 7386.73, 0, 0, 0, 0, 52.5949, 85.8724, 220.76, 361.064, 8.67353, -1.97029, 43.9214, 87.8427, 180.919, 44.0739, 5.51307, 47.0818, 3.61433, 0.23366, 3.84799, 1.66508, 0, 0, 0, 0, 51.6518, 0.94308, 0, 0, 0, 0, 0, 4.56999, 0.94308, 0, 0, 0, 0, 0, 3.16046, 0, 0, 0, 0, 0, 0, 43.9214, 0, 0, 0, 0, 0, 0, 0, 1519.76, 0, 0, 0, 0, 0
1876, 1464, 689.235, 7124.36, 7725.83, 1412.39, 605.348, 6903.6, 7386.73, 0, 0, 0, 0, 51.5497, 84.1518, 220.76, 361.064, 7.54762, -3.8523, 44.0021, 88.0042, 180.919, 44.0739, 4.79408, 46.7556, 3.14143, 0.203588, 3.34502, 1.44906, 0, 0, 0, 0, 50.7267, 0.82299, 0, 0, 0, 0, 0, 3.97109, 0.82299, 0, 0, 0, 0, 0, 2.75354, 0, 0, 0, 0, 0, 0, 44.0021, 0, 0, 0, 0, 0, 0, 0, 1412.39, 0, 0, 0, 0, 0
1877, 1412, 667.003, 7124.36, 7725.83, 1360.82, 583.685, 6903.6, 7386.73, 0, 0, 0, 0, 51.1458, 83.4412, 220.76, 361.064, 7.10503, -4.64026, 44.0407, 88.0815, 180.919, 44.0739, 4.50042, 46.6454, 2.93372, 0.193204, 3.12692, 1.3735, 0, 0, 0, 0, 50.3509, 0.79487, 0, 0, 0, 0, 0, 3.70555, 0.79487, 0, 0, 0, 0, 0, 2.60462, 0, 0, 0, 0, 0, 0, 44.0407, 0, 0, 0, 0, 0, 0, 0, 1360.82, 0, 0, 0, 0, 0
